Name,PE_14,PE_8,PE_9,PN_16,PN_17,PN_9
PB.11931.5,0.0,1.03554,0.0,3.7274,3.10963,0.0
PB.11931.2,0.0,1.10901,0.0,0.664284,0.370224,0.455447
PB.11931.1,159.985,262.247,153.317,134.68,133.454,132.842
PB.11930.2,0.0,1.05634,0.887401,2.02551,0.0,0.0
PB.11929.8,2.14025,1.22138,1.97307,0.0,0.0,1.5058
PB.11929.7,2.35052,0.0,2.05762,0.0,2.43197,0.0
PB.11929.6,36.3789,28.1766,27.7054,44.0671,35.7803,49.8415
PB.11929.3,1.72178,0.491288,0.0,0.441805,0.0,0.0
PB.11929.2,9.31045,4.41652,0.0,5.35372,1.38022,5.18843
PB.11929.1,12.2528,10.5905,22.2297,24.5382,22.5161,20.6784
PB.11928.7,2.22566,1.27012,2.0518,0.0,0.0,4.82599
PB.11928.6,4.9138,5.45008,0.0,1.59683,1.92911,1.09421
PB.11928.5,29.9154,29.007,32.1773,16.013,10.9102,37.3612
PB.11928.4,0.0,3.79145,3.34135,1.67694,0.972023,2.31749
PB.11928.2,47.4592,56.8493,52.3959,34.0074,31.6168,46.2002
PB.11927.1,9.8276,10.3796,14.237,7.92545,3.21687,16.1606
PB.11926.1,5.01877,2.01127,8.0968,4.43504,3.8704,6.3807
PB.11925.1,25.6868,52.7716,44.2033,103.701,85.3419,83.1329
PB.11924.1,3.95965,0.862151,0.0,0.0,0.998789,0.0
PB.11923.1,1.17488,0.670473,0.0,0.0,0.673005,0.0
PB.11921.2,0.0,2.63715,4.39433,6.54846,1.79261,2.1428
PB.11922.1,0.562021,0.32073,0.0,0.288426,0.0,0.0
PB.11921.1,2.19136,5.25445,3.36698,10.8928,12.7658,5.34698
PB.11920.3,7.24195,23.8756,1.18098,13.3499,13.5158,8.85118
PB.11920.2,0.0,0.554634,0.895523,0.507831,1.10974,0.686323
PB.11918.1,1.9549,13.3873,9.01102,0.0,0.0,6.87702
PB.11917.6,8.22505,2.4134,2.82362,0.52395,1.52452,4.30986
PB.11917.5,12.7519,10.0518,6.65662,3.08403,2.97595,4.55674
PB.11917.1,23.4963,14.174,16.0322,6.51012,8.83716,4.79054
PB.11916.5,1.96165,6.71675,7.23367,3.52347,1.12369,2.7603
PB.11916.4,0.0,2.06505,2.06365,1.27963,1.78911,0.0
PB.11916.3,0.0,0.413032,0.0,0.371431,0.414591,0.0
PB.11916.1,8.88789,22.173,15.3548,17.9859,25.2649,10.3427
PB.11915.4,1.32152,1.26463,1.13203,0.0,0.0,1.81811
PB.11915.3,115.406,137.238,95.9896,35.1921,16.9769,111.11
PB.11915.1,268.342,75.465,169.623,16.0874,12.3709,107.87
PB.11913.2,0.0,8.62398,0.0,0.526472,0.440482,21.6163
PB.11912.1,0.0,1.26913,0.0,0.57065,1.27392,0.0
PB.11910.2,2.75821,0.77384,1.44438,0.702071,0.7773,0.0
PB.11909.1,5.40872,3.42957,4.98623,2.77573,2.75401,5.9195
PB.11908.2,0.0,0.659307,4.26028,0.592901,0.0,0.812841
PB.11907.5,1.53926,1.88066,0.0,1.71235,0.594434,0.0
PB.11907.4,6.15845,6.53698,4.6584,2.68555,1.10095,2.5286
PB.11907.2,1.55333,0.454663,1.32143,0.0,0.0,1.24856
PB.11907.1,65.2923,60.3513,77.3102,28.0834,18.0114,69.0411
PB.11906.3,7.21219,8.49655,1.19352,8.06068,5.89086,5.60631
PB.11906.2,10.1286,20.6729,21.4467,10.6979,5.87395,18.4963
PB.11906.1,0.0,5.92239,28.0135,33.8606,50.2041,9.19038
PB.11905.4,3.12251,7.2275,5.02609,0.0,12.3117,0.0
PB.11905.3,0.0,0.983088,5.09911,9.72366,7.86778,9.73345
PB.11905.2,0.0,1.26406,0.0,0.482891,1.16868,0.0
PB.11905.1,2.46752,3.29653,5.97343,7.48169,9.81164,8.7848
PB.11904.2,1.2997,0.370852,0.599087,0.333499,0.0,1.92733
PB.11903.3,0.0,0.804976,1.33573,1.42707,2.50813,0.971682
PB.11903.2,0.0,0.738008,0.0,1.94705,3.81231,2.82458
PB.11900.4,4.45594,9.13742,10.2305,19.39,12.8322,6.44231
PB.11900.2,6.01307,10.6308,8.78349,41.8701,32.7059,7.22582
PB.11899.2,5.07897,5.1028,6.67158,12.7686,19.8734,6.44869
PB.11899.1,3.60347,9.58512,9.75078,18.2192,16.1374,11.5538
PB.11898.14,0.678366,1.16137,2.50151,0.348133,0.0,0.0
PB.11898.13,0.0,0.0,3.86046,1.30917,1.41929,0.963012
PB.11898.10,2.43839,7.37573,10.4838,7.04133,13.1894,5.38812
PB.11898.8,3.36216,2.56098,0.0,4.60118,0.0,0.0
PB.11898.5,6.54186,6.10065,7.27762,3.81239,6.29391,7.21788
PB.11898.3,49.7419,14.2182,53.3873,23.7778,19.6072,17.166
PB.11898.1,2.32057,2.14496,6.94891,2.45449,2.41562,1.88342
PB.11897.2,0.0,1.22066,0.593662,2.66627,0.924014,0.987363
PB.11897.1,1.62073,4.99287,4.4824,5.37054,3.4862,2.90435
PB.11896.1,21.4339,5.26891,10.8293,6.56299,7.78598,7.79268
PB.11895.1,3.94615,1.80157,4.36549,2.43017,1.35628,4.44221
PB.11894.2,3.44362,8.82656,5.44225,1.11628,0.415331,13.0579
PB.11894.1,0.826685,1.34395,2.62019,0.378069,0.0,0.0
PB.11892.11,22.243,3.67657,28.4169,11.1975,13.6052,5.49695
PB.11892.10,1.18511,0.54379,1.75692,0.0,0.545844,0.694927
PB.11892.8,1.15775,0.692056,0.896145,0.0,0.0,0.0
PB.11892.6,2.38485,0.0,2.03203,0.0,0.426625,1.2913
PB.11892.5,0.0,1.52917,7.68971,1.37515,0.0,0.0
PB.11892.3,1.48739,0.42575,3.18344,0.494925,0.0,1.17598
PB.11892.2,1.44167,0.831991,0.0,0.0,0.778804,0.0
PB.11893.1,6.8129,0.971985,4.71055,1.74817,0.0,0.0
PB.11890.2,6.25509,6.23833,5.5727,5.1826,5.54996,3.97997
PB.11890.1,0.485591,1.27282,1.00967,1.19081,1.35114,1.33016
PB.11889.1,3.64105,5.4024,3.35664,7.9956,5.00566,9.22218
PB.11888.1,0.815244,0.465674,0.0,0.0,0.933989,0.0
PB.11887.16,5.11442,5.81549,6.33579,6.97877,12.6892,9.82007
PB.11887.15,1.78042,8.0967,1.66082,10.7543,4.08395,7.51592
PB.11887.12,0.0,26.9038,5.87207,4.16958,2.51339,10.1666
PB.11887.11,10.729,32.585,7.96166,11.5168,3.17798,7.53157
PB.11887.8,6.36161,7.21942,4.97291,1.62861,2.42746,3.75216
PB.11887.7,0.0,2.64007,1.41105,0.0,0.867956,0.0
PB.11887.3,72.8944,266.365,67.0532,84.422,86.025,105.805
PB.11887.2,52.815,157.896,36.8446,36.7503,33.8542,49.8194
PB.11886.4,13.8203,33.241,14.4304,27.2485,30.7308,27.9848
PB.11886.2,0.0,10.3444,3.90246,8.7115,7.17797,8.61649
PB.11885.1,39.8316,16.9024,25.4217,45.6,47.3885,24.4313
PB.11884.4,62.9203,29.1478,43.283,40.1574,31.4407,11.007
PB.11884.1,675.96,469.109,462.743,867.796,974.57,418.058
PB.11883.2,63.7132,38.0144,48.7357,115.74,141.897,19.9949
PB.11881.20,1.03058,0.588121,0.950074,0.528885,0.590342,0.0
PB.11881.19,0.750894,0.0,2.07672,0.770709,1.2904,1.05661
PB.11881.18,1.17053,1.37191,1.56773,3.3039,2.17474,1.37724
PB.11881.17,0.0,2.98821,2.41901,1.45335,0.0,4.59707
PB.11881.15,2.57877,0.0,0.0,3.77276,1.68815,0.0
PB.11881.13,0.0,0.765306,0.0,0.688224,0.768196,0.0
PB.11881.10,0.0,0.365506,0.814098,1.97216,0.788445,1.0058
PB.11881.9,1.25802,0.0,1.34822,0.638487,0.720389,0.0
PB.11881.7,1.25083,0.713815,0.0,0.641919,0.0,0.880041
PB.11881.6,1.13142,1.29134,2.49077,4.06447,1.94433,4.77617
PB.11881.4,0.0,4.86554,5.08969,3.96661,2.58625,1.84711
PB.11881.2,1.08234,0.655551,0.0,0.555466,3.09997,1.80352
PB.11880.5,1.22529,0.723289,0.0,5.03754,2.0058,0.0
PB.11880.4,1.20904,0.0,1.03251,8.47267,4.64857,0.0
PB.11880.3,2.86069,0.815258,0.0,1.27287,1.48191,0.0
PB.11879.3,0.0,1.21772,0.983573,0.547533,0.0,0.750643
PB.11878.10,1.03467,1.74192,3.92468,5.80758,4.03501,4.38535
PB.11878.9,3.7979,2.66811,3.33243,6.10038,7.42569,5.90606
PB.11878.7,20.4959,17.9048,9.53441,51.8806,51.1903,24.2801
PB.11878.6,82.1952,60.9168,62.3989,115.938,153.297,84.7504
PB.11878.5,5.63746,9.77533,0.0,61.2238,28.3422,2.47162
PB.11878.4,3.21363,4.14363,1.31275,20.6988,4.43858,2.41653
PB.11879.2,5.35112,0.0,0.0,2.83676,4.77419,0.0
PB.11879.1,35.1118,9.11918,26.1893,53.641,38.9329,19.832
PB.11878.3,12.7131,10.8548,12.1398,49.4646,45.9033,28.7259
PB.11876.4,2.76985,3.05154,0.0,1.41396,1.26082,0.0
PB.11876.3,164.658,173.506,176.181,268.668,236.064,133.033
PB.11877.2,31.7127,22.274,26.9867,27.542,26.5502,8.58153
PB.11876.2,0.0,1.12723,1.82098,1.0137,1.13149,1.38973
PB.11875.1,0.0,1.62078,0.0,1.45754,0.813452,0.0
PB.11874.1,4.22016,3.37166,3.89051,4.76543,11.6036,1.18766
PB.11873.3,0.0,1.22276,0.0,0.647231,0.749705,0.0
PB.11873.2,3.75249,0.0,1.72969,1.1595,1.34753,1.23725
PB.11871.5,2.58618,2.41191,0.0,0.0,1.21051,0.0
PB.11871.3,0.0,2.29448,0.994813,1.32616,0.612152,1.5142
PB.11870.4,0.0,0.0,4.00031,2.22689,1.24283,1.52648
PB.11869.5,0.0,0.953286,3.05618,0.852997,1.899,0.0
PB.11869.3,5.62511,2.76557,9.92451,21.321,14.5522,2.27469
PB.11869.1,14.8457,11.0399,34.4262,29.892,40.6588,13.0135
PB.11868.1,7.77155,0.0,3.58225,11.3002,11.8714,4.5565
PB.11867.1,0.0,0.546537,0.0,0.245745,0.2743,0.673809
PB.11865.9,9.05419,5.52509,8.92546,4.49443,3.7946,3.07792
PB.11866.1,0.0,0.629397,3.05026,0.566004,0.0,0.775965
PB.11865.7,0.0,0.583051,1.39972,0.0,0.585253,0.0
PB.11865.3,8.69045,3.02926,4.80349,1.23987,4.19014,3.06414
PB.11861.3,2.21871,5.06463,2.0454,1.13863,1.27094,3.12202
PB.11861.1,4.93151,7.19205,9.62368,16.2759,13.8101,8.09584
PB.11860.1,2.66891,2.28461,4.92086,1.02725,2.29324,0.938876
PB.11859.3,0.781425,0.0,0.0,0.401024,1.10834,0.0
PB.11869.4,1.30118,0.74899,0.0,1.99788,7.39825,0.0
PB.11859.2,0.0,0.0,1.29516,0.720995,0.41832,0.0
PB.11857.6,2.13201,3.48291,6.21503,1.10501,0.0,2.0281
PB.11857.5,1.22832,3.57996,0.0,0.630278,2.81441,1.12217
PB.11856.5,0.0,2.95513,3.56494,1.76549,2.04046,2.55273
PB.11856.4,1.6941,0.0,1.56816,2.72897,0.970425,1.19818
PB.11856.3,0.948761,2.70716,0.874652,0.486899,2.17391,3.79847
PB.11856.2,135.036,194.663,193.233,574.438,559.853,238.939
PB.11854.6,0.0,0.911406,1.47232,0.819609,0.0,0.0
PB.11854.3,0.0,1.8283,1.0704,1.38928,2.96012,1.19437
PB.11853.3,131.402,89.6658,82.9881,213.554,275.668,48.5264
PB.11853.1,17.9473,9.64164,6.01909,22.885,14.344,4.59267
PB.11851.4,0.0,1.4708,0.0,0.661749,0.797771,0.0
PB.11851.2,32.3246,26.9993,25.597,102.57,120.439,43.9291
PB.11851.1,0.0,0.427777,1.38551,0.384755,1.6678,0.0
PB.11849.13,2.21124,1.68252,2.03851,1.13479,1.68888,3.11442
PB.11849.12,0.860371,0.981981,1.58633,0.0,0.985689,0.0
PB.11849.11,0.0,0.900866,4.39402,1.62108,0.0,0.0
PB.11849.10,1.84052,1.06231,0.0,0.0,1.13257,0.0
PB.11849.9,0.0,5.92356,1.59407,6.01978,0.0,0.0
PB.11849.6,334.568,752.51,340.524,537.723,585.597,499.091
PB.11849.5,2.00544,0.896817,3.26424,1.78808,4.14467,2.73265
PB.11849.4,0.0,3.55403,1.89166,2.57956,2.96737,0.994388
PB.11955.2,0.976446,0.993469,1.80028,0.0,1.72029,1.67048
PB.11849.3,1.19412,0.936473,1.26486,3.64823,1.96944,0.0
PB.11849.2,0.620097,0.0,0.637177,0.636461,0.355209,0.0
PB.11849.1,0.0,0.403957,0.0,0.303652,0.726256,0.397952
PB.11848.1,5.51596,5.20261,6.00322,7.35209,6.16359,7.33045
PB.11846.30,0.0,0.695025,2.22198,0.6145,1.3629,0.0
PB.11846.26,16.1634,19.3675,22.079,32.5883,31.812,21.237
PB.11846.24,1.90851,0.545888,0.0,0.481964,1.69595,0.0
PB.11847.3,2.85868,0.826554,2.69766,2.22268,3.34008,0.0
PB.11846.21,0.0,1.33378,2.16038,0.0,1.33882,3.28878
PB.11846.20,1.50287,1.64961,0.0,0.743813,4.14002,1.01681
PB.11846.19,0.0,0.0,2.51982,4.45991,2.30919,3.04881
PB.11846.18,1.34689,3.71106,0.0,2.00983,1.49026,0.955711
PB.11846.15,14.0131,19.5005,12.4244,24.0027,18.7135,12.5104
PB.11846.14,8.16343,7.90005,13.3939,9.50762,7.3736,4.58993
PB.11846.13,2.02559,1.30538,0.0,0.0,5.3775,0.0
PB.11846.9,9.69953,20.4276,20.7191,22.0781,33.0615,12.7736
PB.11846.7,0.0,0.0,0.535035,0.297842,0.997354,0.0
PB.11846.6,1.28183,0.0,1.25327,0.667866,0.0,0.0
PB.11846.5,0.0,0.0,4.46739,3.93743,5.95524,2.74891
PB.11846.3,0.0,4.93094,0.0,10.5554,4.83852,1.43516
PB.11845.1,15.0421,12.263,13.2068,18.7474,21.9516,10.0791
PB.11843.1,0.0,0.0,1.80096,0.334186,1.49207,0.458153
PB.11842.4,0.0,2.09456,0.0,1.42199,1.15199,0.0
PB.11842.3,0.964459,0.920807,0.0,1.83704,0.0,2.15419
PB.11842.2,1.56113,0.0,0.0,2.4035,3.57705,1.09836
PB.11840.2,0.0,1.41704,0.0,2.74901,1.36301,0.0
PB.11839.1,16.7832,7.91202,15.4722,29.8672,31.635,5.13395
PB.11838.23,0.0,0.556235,3.43037,1.97355,0.620702,1.84471
PB.11838.22,0.0,3.78952,7.39618,0.874611,0.0,3.81773
PB.11838.21,0.0,0.691423,1.53274,0.0,0.625708,4.80419
PB.11837.29,4.13228,3.85565,5.6405,1.38398,0.789029,2.2425
PB.11837.27,1.02353,1.1682,1.88716,0.525269,0.586306,1.44024
PB.11837.26,5.33256,8.52081,24.5801,2.10675,3.05464,12.7561
PB.11838.19,2.87168,3.65075,4.22293,1.23114,1.39139,2.38961
PB.11838.17,2.05929,0.293794,4.27147,0.528407,0.294904,1.44884
PB.11837.25,0.761549,1.98903,1.40413,0.924526,0.583642,2.71415
PB.11838.15,0.0,1.7638,2.99537,0.478018,0.398648,0.620044
PB.11838.14,0.0,1.26764,3.0717,1.13998,0.0,0.96157
PB.11837.24,0.0,1.22553,2.96965,1.65314,0.615079,0.0
PB.11837.22,0.0,0.374099,3.46929,0.0,0.375511,1.38365
PB.11837.21,1.34635,0.512217,1.36477,0.0,0.627511,1.00429
PB.11838.10,2.88547,0.0,0.0,0.493521,0.681865,1.75677
PB.11838.9,1.28498,0.0,0.0,1.56926,0.685969,0.806333
PB.11838.6,1.23891,3.07054,3.48763,2.3493,3.79374,1.55903
PB.11838.5,8.94973,8.82182,14.2511,0.835082,1.86424,11.4486
PB.11837.17,0.0,3.30762,5.34326,0.743619,0.830028,0.0
PB.11837.15,1.66096,1.79227,4.59365,0.426197,0.475721,0.713557
PB.11837.14,2.13543,0.40621,1.96862,0.365296,0.0,1.50241
PB.11837.10,0.0,2.77853,0.0,4.22802,2.35966,4.34731
PB.11837.8,0.0,1.23284,4.12489,2.97894,1.06563,0.0
PB.11837.7,0.0,2.50216,3.98585,2.89235,4.14328,1.45968
PB.11837.5,0.0,0.887234,0.0,1.7181,2.91997,0.0
PB.11837.4,1.43874,2.05262,1.39535,0.0,0.0,3.03674
PB.11837.1,0.591472,0.0,14.9657,0.30354,1.01643,0.0
PB.11835.4,4.51251,5.15072,5.54671,8.49125,8.61632,6.48413
PB.11835.3,1.68009,0.0,0.0,2.62794,2.05591,1.18241
PB.11835.2,27.8861,26.5226,32.379,45.7507,51.1121,41.6889
PB.11835.1,0.0,2.05081,0.0,0.922125,1.02928,0.0
PB.11834.2,6.65354,2.84774,1.53345,0.853639,0.0,1.1703
PB.11834.1,1172.59,1608.38,1090.59,1486.41,2610.82,901.827
PB.11833.1,0.0,1.6363,0.660838,0.367874,1.23186,1.00868
PB.11832.1,3.214,2.44552,2.30847,1.96036,2.45476,2.26126
PB.11830.2,0.0,0.262529,1.2723,1.76713,0.850436,0.0
PB.11831.2,1.0126,1.73359,3.73401,5.10968,2.32018,0.714037
PB.11830.1,0.0,1.73359,0.0,1.03932,1.16009,0.712429
PB.11829.5,2.28705,1.9161,2.88887,0.548262,0.595276,3.15235
PB.11829.4,2.02304,0.38483,0.0,0.69214,0.772567,0.0
PB.11829.2,0.0,0.361083,0.63246,0.614287,0.0,0.317414
PB.11829.1,13.2543,16.8988,12.1379,11.2297,14.6598,13.1431
PB.11827.9,0.0,0.814941,2.63406,0.733161,0.0,0.0
PB.11827.8,0.0,0.564199,0.84859,2.38905,1.10984,0.0
PB.11827.7,1.30029,0.742193,0.0,1.38753,0.803822,2.2871
PB.11827.5,1.36351,0.95151,0.0,0.0,1.25546,4.46224
PB.11827.4,0.0,0.749262,0.0,0.263317,1.14008,0.0
PB.11827.3,0.0,0.0,1.48128,1.12436,0.719373,1.41294
PB.11827.1,1.26478,3.90668,2.68549,1.89793,3.65817,0.0
PB.11826.10,2.57778,4.97463,3.00957,4.08783,4.62455,10.3341
PB.11826.7,0.0,7.52548,1.22699,11.7042,16.0065,2.67546
PB.11826.6,3.34777,1.51147,2.43793,2.09051,0.80506,1.42591
PB.11826.2,3.93878,2.0429,0.0,3.55386,0.0,7.13235
PB.11826.1,23.0855,104.059,19.821,4.13989,28.4488,1.89784
PB.11825.1,2.691,2.30352,1.94195,6.90503,6.76454,0.946648
PB.11824.10,10.9963,11.1561,7.88464,8.77841,2.79956,1.71926
PB.11824.7,2.30963,1.35492,7.56907,0.0,0.0,0.0
PB.11824.5,0.732111,0.0,0.0,0.286015,0.382083,0.366964
PB.11824.4,1.09895,2.66297,3.9497,1.31997,1.18546,1.76439
PB.11822.3,31.5114,8.14219,17.0327,11.2563,1.11187,0.0
PB.11822.2,78.7326,34.8268,41.7738,40.7395,24.9762,22.0708
PB.11821.1,1.93496,3.31268,5.35144,1.98602,2.21679,2.72274
PB.11820.3,4.64776,0.0,1.39166,5.16397,4.04166,0.621633
PB.11819.4,1.53668,0.876939,2.83329,0.788613,1.7605,2.1623
PB.11819.2,0.694854,2.24227,2.94961,6.09532,4.89259,0.487386
PB.11818.1,12.8249,17.2516,18.5792,30.0877,41.9799,18.0464
PB.11817.2,0.0,5.33535,1.72989,4.84148,11.6865,2.61939
PB.11816.1,0.704579,0.804169,3.24772,0.723172,1.61441,2.47859
PB.11815.4,2.92399,0.0,1.35191,1.40968,0.809035,2.22699
PB.11815.2,0.0,2.31391,2.54114,2.04092,2.16635,1.98369
PB.11813.1,0.90875,1.5558,0.0,1.86546,1.56167,0.639365
PB.11812.2,33.8843,41.3271,19.0813,33.6085,21.4517,12.479
PB.11812.1,9.6348,7.83451,8.65476,18.0809,17.3424,7.86255
PB.11809.2,4.59761,2.62373,2.82565,0.0,0.877879,3.23472
PB.11808.8,1.90006,2.16862,3.50328,0.0,1.08841,4.01045
PB.11808.7,0.870375,0.4967,0.802388,0.0,0.498575,0.612366
PB.11808.5,0.0,0.58431,2.83175,1.05092,0.0,0.0
PB.11808.4,17.3589,5.66073,9.14457,3.81793,0.0,10.4684
PB.11808.3,23.3117,14.833,27.7572,4.78763,4.74017,9.07127
PB.11808.1,4.91483,2.26477,2.64368,0.768115,1.31079,2.97356
PB.11806.7,6.74048,37.1826,23.5278,71.4872,45.2963,22.5309
PB.11806.4,3.87783,7.74543,8.93806,4.98454,5.55375,2.76213
PB.11806.3,0.0,0.969664,0.0,1.74643,0.973365,0.0
PB.11806.2,0.0,0.951476,1.53796,0.856513,0.0,0.0
PB.11806.1,49.45,90.8933,27.7418,57.3376,112.881,122.929
PB.11805.7,0.771959,0.0,0.0,1.26995,0.462118,0.541406
PB.11805.6,0.0,0.456082,1.4889,0.751536,0.91348,1.1255
PB.11805.4,0.0,1.69277,0.685432,1.21094,1.82362,0.0
PB.11805.2,90.4076,169.991,178.665,319.817,406.509,187.346
PB.11804.6,1.37145,0.0,1.26432,1.40764,0.0,0.98115
PB.11804.5,8.06472,13.0504,2.34126,22.2683,18.4462,9.12177
PB.11804.4,0.0,1.68383,0.0,2.29694,0.845095,1.03797
PB.11804.3,1.51251,4.12368,0.0,1.57722,0.812533,0.0
PB.11804.2,0.0,0.69497,0.0,1.89135,1.40796,0.0
PB.11803.1,0.0,5.86603,0.0,6.7824,7.57052,0.0
PB.11802.1,1.31868,0.752545,0.0,0.338369,0.0,0.463888
PB.11801.5,1.48068,1.68997,0.0,0.759877,0.848175,1.04176
PB.11801.4,1.23072,0.0,0.0,1.73065,1.24306,0.870921
PB.11801.3,0.0,0.0,0.715667,0.329455,0.381076,0.0
PB.11801.2,2.20842,1.95491,2.87832,4.88292,9.15509,3.13096
PB.11800.5,0.0,2.73048,1.23753,0.0,1.48299,1.52504
PB.11800.4,13.1246,30.9631,14.5458,1.98255,0.0,12.4353
PB.11800.3,8.66337,5.52387,9.12422,3.49905,3.7995,8.85249
PB.11800.2,1.13322,0.0,3.13411,0.581563,0.0,0.797296
PB.11800.1,5.104,7.07374,4.03313,8.60642,11.2772,6.669
PB.11799.1,0.730266,1.66697,0.673224,2.24861,0.836634,1.02758
PB.11798.3,1.79061,0.0,2.47612,2.7568,1.24682,3.64309
PB.11797.2,8.44469,0.0,5.30919,0.0,1.79651,4.1519
PB.11796.2,0.0,0.631847,0.0,0.568207,1.9027,0.778985
PB.11796.1,0.0,2.34484,3.78658,1.05395,1.17657,1.44492
PB.11795.2,0.598314,0.0,1.10316,0.0,0.342731,2.10477
PB.11795.1,2.51714,0.0,1.86833,0.52003,0.580457,0.0
PB.11794.2,2.51653,1.18874,1.97952,0.369966,0.0,0.596686
PB.11793.2,22.5298,18.1857,14.6348,22.3991,18.3931,16.9536
PB.11793.1,0.0,2.62486,1.75309,11.9138,10.3211,8.53696
PB.11792.3,0.913177,0.780017,0.0,0.701494,1.46223,1.10181
PB.11789.5,0.0,1.2391,2.00168,0.371467,0.414591,0.509215
PB.11789.3,0.0,2.42996,2.61697,0.736154,0.0,1.99722
PB.11789.2,0.0,2.49597,1.34403,2.28083,2.5054,1.02574
PB.11789.1,24.6074,36.5232,10.7357,37.2993,39.191,20.4833
PB.11787.1,1.75039,2.86599,6.38962,4.91464,6.51738,1.23152
PB.11786.6,1.95042,1.17806,0.0,0.0,1.1991,0.0
PB.11786.5,39.7303,14.6168,15.9279,38.8985,17.3797,14.4979
PB.11786.3,5.91289,1.09178,0.0,4.92926,0.0,1.35492
PB.11786.2,8.18159,4.55635,1.55302,6.59505,1.87981,2.2559
PB.11786.1,92.5051,52.4192,24.4215,74.8247,28.6568,38.4516
PB.11785.3,0.0,0.0,0.601976,0.335107,0.374046,0.459415
PB.11785.2,0.0,2.1067,3.40325,2.88769,2.11466,1.29865
PB.11785.1,33.6628,44.4055,40.3516,47.1336,45.0577,26.0928
PB.11784.2,2.05966,0.587695,0.0,0.528502,2.63702,0.724552
PB.11784.1,0.0,0.687511,2.22127,0.0,2.34871,0.0
PB.11783.26,0.0,2.01918,1.69526,1.86586,1.08338,0.0
PB.11783.25,0.0,0.0,1.78892,2.00081,3.28342,1.36272
PB.11783.24,7.40872,5.36061,2.61903,1.50349,4.67261,1.02953
PB.11783.22,19.5308,45.4651,17.0433,25.8586,25.3244,14.633
PB.11783.21,2.95243,2.52305,1.24068,2.91226,4.09319,2.00332
PB.11783.19,0.0,2.37401,2.25153,1.2572,0.0,4.29713
PB.11783.18,44.1844,68.016,38.734,50.9837,56.2419,29.8254
PB.11783.15,0.0,0.973734,0.0,2.63255,0.978426,0.0
PB.11783.14,0.0,0.0,1.50839,0.815204,0.924834,0.0
PB.11783.9,0.0,0.93936,0.0,1.69028,1.88746,0.0
PB.11783.8,0.0,0.985558,0.0,2.6603,0.989954,0.0
PB.11783.6,1.61868,0.0,0.0,7.23674,2.58937,0.0
PB.11783.5,2.00502,4.98358,4.70527,14.9734,17.0288,7.49387
PB.11783.3,5.04107,8.39953,10.7069,19.8944,28.0803,8.25114
PB.11783.1,298.276,281.278,363.524,1003.12,1241.64,275.257
PB.11781.14,2.8977,2.43269,4.91234,2.18767,0.924615,0.749799
PB.11781.13,2.46418,1.51439,1.28566,3.29557,0.0,3.25465
PB.11781.12,1.51096,0.878338,1.44305,3.60027,2.43966,0.470866
PB.11781.10,1.26124,0.0,1.05479,0.0,1.96622,0.0
PB.11781.8,0.0,1.12489,0.0,1.01159,2.25827,0.0
PB.11781.6,0.984823,0.424265,0.0,1.69931,0.0,0.0
PB.11781.5,6.07813,3.00141,3.55152,9.88526,8.57181,3.61393
PB.11781.3,1.8418,1.06108,6.95983,1.04187,5.1739,0.0
PB.11781.2,0.0,0.0,2.10012,1.15865,2.70277,0.0
PB.11781.1,54.3746,67.1652,70.6079,105.048,93.3825,80.6069
PB.11780.1,0.715029,0.408048,0.0,0.733898,0.0,2.51535
PB.11778.1,2.02736,3.47088,0.0,1.04043,1.16133,4.27914
PB.11777.18,0.0,1.34483,1.08625,1.20938,0.0,4.14463
PB.11777.17,1.92705,5.67276,2.50352,5.63572,2.81916,3.87749
PB.11777.14,0.0,4.61687,0.0,2.8428,4.69323,0.0
PB.11955.1,0.840788,0.726864,2.32534,9.16862,8.85715,2.70245
PB.11777.11,0.0,7.08229,1.58031,0.0,3.69764,0.0
PB.11777.9,5.66579,9.58953,6.88366,5.81075,3.95477,3.52537
PB.11777.7,0.0,0.363626,0.0,0.675509,0.330558,0.569933
PB.11777.5,1.63727,1.3512,0.0,0.513989,0.586521,1.71539
PB.11777.3,6.26659,6.36219,4.53053,4.59652,4.61241,0.0
PB.11777.2,1.37442,0.749341,1.19867,0.0,0.729158,0.0
PB.11777.1,22.9656,18.6208,28.3668,11.2916,17.2111,11.7223
PB.11776.9,0.0,1.11179,3.64383,0.0,3.3899,0.0
PB.11776.8,0.0,0.800561,2.6643,0.732305,0.804164,0.0
PB.11776.4,0.0,0.0,0.878647,0.670403,0.374302,1.1037
PB.11807.1,0.0,1.75691,0.816632,0.0,1.01066,2.60317
PB.11776.2,12.1765,17.9503,23.1761,12.7784,8.9125,16.2743
PB.11776.1,4.02559,7.50014,6.70107,6.06572,5.34742,7.09098
PB.11775.2,1.5348,0.973253,0.0,0.989363,1.17219,0.86691
PB.11775.1,1.44093,4.66487,6.64186,2.53908,0.0,7.93648
PB.11774.1,2.95137,1.90739,0.75737,1.89329,0.422657,2.59561
PB.11773.2,1.7711,1.75365,3.98928,1.36338,0.507268,0.0
PB.11773.1,0.0,1.86899,1.50962,2.52111,0.938022,2.30422
PB.11771.3,5.61424,3.37101,0.0,5.81736,3.04823,2.09199
PB.11771.1,226.163,98.822,149.196,42.0649,30.1333,99.9988
PB.11770.2,0.0,0.362406,2.34178,0.325904,0.0,1.3404
PB.11769.2,0.911831,3.5216,7.01236,0.445581,2.0319,1.11254
